CVR,Profit,Assets,Equity,YearEnd,Equity_sqrt,Assets_sqrt,Profit_sqrt,Default_nextyear,Age
71378411,5498640.68852459,20087464,3710582,2014-12-31,1926.2871021735052,4481.904059660358,2344.9180558229727,0,11696
71374912,-55197,342550,338635,2013-12-31,581.9235344957274,585.277711859934,-234.94041797868667,0,11339
71374912,0,342550,338635,2014-12-31,581.9235344957274,585.277711859934,0,0,11704
71290611,258507,1092124,564140,2013-12-31,751.0925375744323,1045.0473673475285,508.43583665984835,0,11411
71287610,94596,1829266,268268,2014-06-30,517.945943125342,1352.5036044314263,307.56462735496746,0,11599
71284328,-266672,5491174,1195837,2014-06-30,1093.5433233301733,2343.325414875194,-516.4029434462975,0,11580
71234312,448172,5406462,1948172,2013-12-31,1395.769321915337,2325.1799930327975,669.4564959726658,0,11504
71222616,153308,1276779,217589,2013-12-31,466.4643609108846,1129.9464589085626,391.5456550646425,0,8919
71222616,159115,652487,276704,2014-12-31,526.0266152962224,807.7666742321077,398.8922160183124,0,9284
71214117,110426,4667877,1240594,2014-12-31,1113.819554506025,2160.5270190395677,332.3040776156681,0,12002
71214117,110575,4546264,1130168,2013-12-31,1063.0935988895803,2132.196989023294,332.52819429335614,0,11637
71188914,432494,3934366,990676,2014-06-30,995.3270819183009,1983.5236323270767,657.6427601669466,0,11687
71167119,-8829,1490539,1209554,2014-12-31,1099.7972540427622,1220.8763246127758,-93.96275858019496,0,11870
71110613,-113454,595290,-883957,2013-12-31,-940.1898744402644,771.550387207472,-336.829333639456,0,11536
71110613,29625,672646,-854332,2014-12-31,-924.3008168340002,820.1499862829969,172.11914478058506,0,11901
71100510,103253,2051317,280641,2013-09-30,529.7556040288767,1432.241948834065,321.3300483926145,0,11455
71092410,101604.8,4335743,1065389.14,2013-09-30,1032.1768937541665,2082.244702238428,318.75507839091756,0,11455
71074110,246117,3294765,2338090,2013-12-31,1529.081423600457,1815.1487542347597,496.10180406847945,0,11569
71074110,139549,3357944,2277639,2014-12-31,1509.184879330561,1832.4693721860674,373.56257842562337,0,11934
70966719,3437395,27140633,13436984,2013-12-31,3665.6491921622833,5209.667263847087,1854.0213051634546,0,11382
70942119,4713,936577,808426,2014-06-30,899.1251303350385,967.7690840277963,68.65129277733959,0,11563
70797410,153542,622013,289920,2014-04-30,538.4421974548429,788.6780078080027,391.84435685613744,0,11467
70728214,-1078265,17120113,15075584,2013-12-31,3882.7289372295872,4137.645828245815,-1038.3953967540497,0,11347
70728214,624856,18235704,15781924,2014-12-31,3972.646976513267,4270.328324613928,790.4783361990384,0,11712
70725517,-29112,3837461,2535440,2013-09-30,1592.306503158233,1958.9438480977446,-170.6223900899293,0,11266
70709910,-45535,719361,217028,2013-12-31,465.8626407000244,848.1515194822208,-213.38931557132847,0,11358
70703211,-35550,1170478,499350,2014-04-30,706.6470123052952,1081.8863156542834,-188.54707634964802,0,11478
70696312,12322,3513689,3464292,2014-06-30,1861.2608629635986,1874.483662238751,111.00450441310929,0,11533
70471418,46550,3423227,1143721,2013-12-31,1069.4489235115439,1850.1964760532867,215.75449010391418,0,11338
70420910,16683,278801,261731,2013-12-31,511.596520707481,528.0160982394382,129.16268811076984,0,11332
70420910,16682,278801,261730,2014-12-31,511.5955433738648,528.0160982394382,129.15881696578055,0,11697
70406918,362762,3205337,2217310,2014-05-31,1489.0634640605483,1790.345497383117,602.2972687967297,0,11483
70404117,-305891,2922370,110406,2013-12-31,332.27398333303194,1709.4940772052998,-553.0741360794229,0,11332
70404117,-401623,2730992,-291216,2014-12-31,-539.6443273119805,1652.571329776721,-633.7373272894694,0,11697
70188511,-192596,411891,311565,2013-09-30,558.1800784693055,641.7873479588079,-438.8576078866584,0,11233
70118114,197316,3833783,2081382,2014-06-30,1442.699552921536,1958.004851883672,444.20265645311036,0,11507
69993710,-147683,2828657,2241568,2014-06-30,1497.1866951051895,1681.8611714407346,-384.2954592497809,0,11505
69988717,-451625,1465754,-342973,2013-09-30,-585.63896728274494,1210.6832781532914,-672.0305052599919,0,11240
69916228,64866,1299091,-1356798,2014-06-30,-1164.816723781042,1139.7767325226464,254.6880444779456,0,11526
69907113,-194697,1832181,653835,2014-04-30,808.600643086561,1353.580806601512,-441.24482999804087,0,11468
69893813,-204394,504603,-79394,2013-09-30,-281.7694092693527,710.3541370330717,-452.0995465602681,0,11252
69414710,583346,4596504,1083348,2014-09-30,1040.8400453479871,2143.9458948396996,763.7709080607875,0,11688
69121411,978244,13227034,10120451,2014-12-31,3181.265628645304,3636.898953779167,989.0621820694591,0,23290
69121411,547494,12863550,9142207,2013-12-31,3023.6082748927647,3586.5791501094745,739.9283749120586,0,22925
68756928,714320,2488400,1164253,2014-06-30,1079.0055606900273,1577.4663229368796,845.1745381872315,0,11688
68714419,-967945,8041614,2708495,2014-09-30,1645.7505886372942,2835.773968425551,-983.8419588531483,0,11800
68589010,-164662,3049129,-154857,2014-12-31,-393.5187416121372,1746.1755352770235,-405.7856577061343,0,11891
68589010,-9126,3043281,9805,2013-12-31,99.02019995940222,1744.5002149612938,-95.53009996854395,0,11526
68201314,75216,3653506,820866,2013-12-31,906.0165561401183,1911.4146593557348,274.2553554627512,0,11213
67996917,-373264,2826532,201042,2013-12-31,448.3770734549214,1681.2293121403754,-610.953353374871,0,11610
67811410,354950,2960679,1316873,2014-12-31,1147.5508703321173,1720.6623724600943,595.7768038451984,0,12017
67724313,2181433,17528695,13357682,2014-12-31,3654.81627445211,4186.728436380846,1476.9675013350836,0,11998
67584015,1566375,12953970,5224806,2014-12-31,2285.7834543105782,3599.1624025597957,1251.5490401897962,0,11972
67584015,704921,10216385,4258431,2013-12-31,2063.596617558771,3196.308026458026,839.5957360539654,0,11607
67454812,518908,2253337,1556089,2014-04-30,1247.4329641307384,1501.1119212104072,720.3526913949861,0,11859
67364511,1198118,21585074,-54489,2013-12-31,-233.4287899981491,4645.973956018264,1094.585766397499,0,11764
67185714,297466,3631706,1297466,2014-12-31,1139.0636505481157,1905.7035446259736,545.4044370923287,0,12192
67185714,426057,3958530,1426057,2013-12-31,1194.1762851438643,1989.6054885328397,652.7304190858581,0,11827
66952118,0,3095695,-155310,2014-06-30,-394.09389744069875,1759.4587235851825,0,0,12117
66841715,-9264,3214729,3200524,2013-12-31,1789.0008384570422,1792.966536218677,-96.24967532412772,0,11933
66790711,-135538,4025861,3211755,2014-12-31,1792.1369925315419,2006.4548337802175,-368.1548587211637,0,12358
66790711,7342,4058341,3347293,2013-12-31,1829.5608762760532,2014.5324519600076,85.68547134724766,0,11993
66728714,2998687,23029462,11257990,2014-12-31,3355.2928337180942,4798.9021661209135,1731.6717356358276,0,12395
66728714,4657243,18888547,8542698,2013-12-31,2922.7894210839067,4346.095604102607,2158.0646422199684,0,12030
66667316,-101632,1626018,1039942,2013-09-30,1019.7754654824757,1275.1541083335771,-318.7977415227404,0,12005
66511219,-180541,813231,604145,2013-12-31,777.2676501694896,901.7932135473187,-424.90116497839824,0,12069
66511219,-283478,427591,320667,2014-12-31,566.2746683368416,653.9044272674715,-532.426520751925,0,12434
66304515,53851,2686023,1587929,2014-12-31,1260.1305487924653,1638.9090883877604,232.05818235951085,0,12509
66165612,28367,1045361,264490,2014-06-30,514.2859126983744,1022.4289706380586,168.42505751817333,0,12418
66163512,180729,23498134,8473868,2013-12-31,2910.9908965848726,4847.487390391026,425.1223353341953,0,12193
66163512,-1810367,26535138,6709405,2014-12-31,2590.251918250424,5151.226844160525,-1345.4987922699893,0,12558
66156516,135879,5642614,5505812,2014-06-30,2346.4466752943695,2375.4186999348135,368.61768812687217,0,12365
66138011,52759,1623118,394296,2014-06-30,627.9299323969196,1274.0164834098498,229.69327373695558,0,5904
66098117,-74584,14402372,14389872,2013-09-30,3793.398476300638,3795.0457177746885,-273.10071402323354,0,12151
66054519,19607,2215552,274192,2014-12-31,523.6334595879068,1488.4730430881173,140.02499776825564,0,12602
66054519,10784,2069913,254585,2013-12-31,504.5641683671166,1438.7192220860886,103.84603988597736,0,12237
65598310,390746,15041650,775415,2014-04-30,880.5765156986644,3878.3566107308907,625.0967925049688,0,12021
65337819,417572,25626819,4942297,2014-12-31,2223.127751614828,5062.2938476544405,646.1981120368582,0,24696
65337819,2366530,18282179,6905838,2013-12-31,2627.896116668237,4275.766480994957,1538.3530154031616,0,24331
65012413,-105173,828761,73621,2014-09-30,271.33190007811464,910.3631143670091,-324.3038698504845,0,12235
63715018,28964,9402415,2149577,2014-04-30,1466.143580963338,3066.3357611324955,170.18813119603846,0,12186
63671517,11873,187094,-37358,2014-12-31,-193.28217714005604,432.5436394168801,108.96329657274508,0,13854
62538414,137263,4198892,4038233,2013-12-31,2009.5355184718683,2049.119811040828,370.49021579523526,0,12157
62411228,476481,1445748,716558,2014-12-31,846.4974896595972,1202.3926147477787,690.2760317438235,0,12560
62411228,100985,1194945,341078,2013-12-31,584.0188353126978,1093.135398749853,317.78137138605217,0,12195
62049928,154088,1303208,423637,2014-09-30,650.8740277503781,1141.5813593432576,392.5404437761796,0,12377
61723811,-154417,1159993,213060,2013-12-31,461.58422850006474,1077.0297117535802,-392.9592854228031,0,12238
61723811,56245,1032409,269306,2014-12-31,518.9470107824112,1016.0752924857488,237.16028335284136,0,12603
61499210,29324,1678029,644231,2014-12-31,802.640018937506,1295.3875867862869,171.2425180847327,0,12064
61499210,127326,1721635,614908,2013-12-31,784.1606978164616,1312.110894703645,356.82768950853574,0,11699
61127518,-11963,191037,190022,2014-06-30,435.9151293543274,437.07779627887754,-109.37549999885715,0,11868
60425914,701200,7690336,1000000,2013-12-31,1000,2773.145506460128,837.3768566183329,0,11778
60425914,349682,7549108,1000000,2014-12-31,1000,2747.564011993169,591.3391581825103,0,12143
60390517,1501956,5046918,4141823,2014-07-01,2035.1469234431208,2246.5346647670494,1225.5431448953561,0,11970
60335419,863059,8839591,2569036,2014-06-30,1602.8212626490829,2973.144967874927,929.0096877858701,0,5509
59688928,1261,141308,-631722,2014-12-31,-794.8094111169041,375.90956359209594,35.510561809129406,0,13879
59688928,-46855,107595,-632983,2013-12-31,-795.6022875784106,328.0167678640834,-216.4601579968009,0,13514
59581511,-382787,3967377,1241305,2014-06-30,1114.138680775423,1991.8275527765952,-618.6978260831373,0,13891
59547828,-29670,495034,294996,2014-12-31,543.1353422490567,703.5865263064665,-172.2498185775532,0,13939
59547828,-74805,556332,424466,2013-12-31,651.5105524855296,745.8766654078944,-273.5050273760978,0,13574
59104519,227941,5311091,5070519,2014-06-30,2251.7812948863393,2304.580439038742,477.43167050374865,0,13818
59101013,-52199,1776389,250000,2013-12-31,500,1332.8124399179353,-228.47100472488845,0,7592
59101013,75615,1882253,525543,2014-12-31,724.9434460701056,1371.952258644593,274.9818175807266,0,7957
59025414,-281546,743454,718454,2013-12-31,847.6166586376179,862.2377862283698,-530.6090839780261,0,13579
59025414,-190418,533034,28034,2014-12-31,167.43356891615252,730.0917750529724,-436.36910981415724,0,13944
58968919,152493,943410,618554,2014-06-30,786.4820404815357,971.2929527181797,390.50352111088574,0,13786
58468517,473966,3752144,1936738,2014-12-31,1391.6673453092158,1937.0451724211287,688.4518864815464,0,14002
58468517,398166,4338944,1762775,2013-12-31,1327.695371687346,2083.0132020705005,631.0039619526965,0,13637
58388815,107656,17353099,-506963,2014-04-30,-712.0133425716122,4165.705102380628,328.10973774028713,0,13587
58333514,-456010,44535592,29493070,2014-04-30,5430.7522499189745,6673.4992320371175,-675.2851249657436,0,12278
58068810,13872,2135835,-39023,2013-12-31,-197.5424005118901,1461.4496228060686,117.77945491468365,0,13635
58068810,-43530,1578268,-82553,2014-12-31,-287.3203786716146,1256.2913674781023,-208.63844324572594,0,14000
57236515,-118277,3637390,1312329,2013-12-31,1145.5692907895184,1907.1942743202644,-343.91423349434086,0,13798
57167211,-278973,6221581,441096,2014-06-30,664.1505853343804,2494.309724152155,-528.1789469488536,0,13933
56801219,43506,697092,85646,2014-12-31,292.6533785897576,834.9203554830843,208.58091954922435,0,8701
56447113,140400,2267110,689792,2013-12-31,830.5371755677165,1505.6925316943032,374.6998799039039,0,13600
56447113,-96178,461152,103822,2014-12-31,322.2142144598838,679.0817329305803,-310.12578093412355,0,13965
56425616,80418,1305928,1104686,2014-12-31,1051.040436900503,1142.7720682620834,283.5806763515455,0,14203
56425616,41786,1195458,1024268,2013-12-31,1012.0612629678106,1093.3700197097046,204.41624201613726,0,13838
56419616,1340477,6970734,5956383,2014-04-30,2440.5702202559137,2640.2147639917475,1157.7897045664208,0,9154
56410910,376423,14644451,2564524,2014-09-30,1601.4131259609433,3826.806893481823,613.5332101850722,0,13978
56335110,757145,28368460,7194890,2013-12-31,2682.3292117113438,5326.205027972544,870.1407932053295,0,13860
56090819,2718005,17903160,6243104,2014-12-31,2498.620419351447,4231.212592153696,1648.637316088654,0,14558
56090819,1442762,19835003,4525100,2013-12-31,2127.22824351314,4453.650525131041,1201.150282021363,0,14193
55977828,96150,1664976,1552837,2013-12-31,1246.1288055413854,1290.3394902117814,310.0806346742731,0,13802
55967911,233122,8426833,2407798,2014-12-31,1551.708091104767,2902.9007905886137,482.8270912034659,0,10626
55967911,26500,5874344,2174676,2013-12-31,1474.678269996544,2423.704602462932,162.78820596099706,0,10261
55937710,-161634,6888296,1608875,2013-09-30,1268.4143644724306,2624.556343460738,-402.03731170128975,0,13797
55738513,1409322,9778124,4518366,2013-12-31,2125.644843335782,3126.9992005115705,1187.1486848748139,0,13881
55738513,2309341,10034335,5827707,2014-12-31,2414.064415047784,3167.7018483436855,1519.6516048094709,0,14246
55544328,-743056,3148423,1271237,2013-12-31,1127.4914633823175,1774.379609891863,-862.006960528742,0,8113
55544328,-1113611,1965164,157625,2014-12-31,397.0201506221063,1401.843072529875,-1055.2776885730125,0,8478
55167613,-4000895,68313109,35115219,2013-12-31,5925.809564945535,8265.174468817944,-2000.2237374853844,0,27322
55121710,89477,2640480,741511,2014-04-30,861.1103297487495,1624.9553840028962,299.127063302537,0,13999
54833016,378883,6132761,5814687,2014-06-30,2411.3662102633853,2476.441196556058,615.5347268838697,0,14331
53912419,982151,14960376,1000000,2014-06-30,1000,3867.864527100193,991.0353172314294,0,14245
53740715,-422236,2760223,273553,2013-12-31,523.0229440473908,1661.3918863410884,-649.796891343749,0,14003
53740715,227391,2406358,400944,2014-12-31,633.2013897647414,1551.244016910299,476.85532397153753,0,14368
53723217,392882,4358349,829413,2014-06-30,910.7211428313279,2087.66592154971,626.8029993546617,0,1566
53695612,-2500,100074,97574,2014-12-31,312.3683722786287,316.3447486524788,-50,0,14334
53695612,3622,300000,100074,2013-12-31,316.3447486524788,547.7225575051662,60.18305409332431,0,13969
53672019,70409,300476,-43054,2014-03-31,-207.4945782424206,548.1569118418557,265.34694269955327,0,14199
53667414,175000,1500000,1147000,2013-08-31,1070.9808588392232,1224.744871391589,418.33001326703777,0,13897
53650228,-729133,163506,-1560232,2014-04-30,-1249.0924705561233,404.3587516055514,-853.8928504209413,0,14187
53628516,1308,1838077,1823947,2014-04-30,1350.5358195916167,1355.7569841236298,36.16628264005025,0,14322
53195318,497513,3269276,2729170,2013-12-31,1652.019975666154,1808.113934463202,705.3460143787587,0,14065
52816912,21288,955850,933696,2014-06-30,966.279462681475,977.6758153907664,145.9040780787158,0,14216
52757711,53862,2440147,2094439,2014-04-30,1447.2176754033928,1562.0969880260316,232.0818821019857,0,14292
52587328,-350045.08,3706859,2327341.47,2014-06-30,1525.5626732455144,1925.3204928011337,-591.6460766370382,0,8363
52571316,170073,5519258,1040614,2014-05-31,1020.1048965670149,2349.310111500821,412.3990785634711,0,14217
52460018,2072635,8363168,4415250,2014-04-30,2101.2496281974686,2891.914244924977,1439.664891563311,0,9248
52369517,-48725,3281438,551275,2014-06-30,742.4789559307388,1811.4739854604593,-220.73740054644117,0,14249
52297613,-59,1902286,1889636,2014-06-30,1374.640316591944,1379.2338452923782,-7.681145747868608,0,14249
52296714,98343,18417750,12085601,2013-12-31,3476.435099351058,4291.59061421287,313.59687498442963,0,14085
52296714,2224143,21469284,14009744,2014-12-31,3742.959257058511,4633.495872448792,1491.356094298072,0,14450
52239419,-2488,1192970,476030,2014-06-30,689.949273497697,1092.231660409091,-49.879855653359705,0,14273
51617428,1090011,3270005,200000,2014-04-30,447.21359549995793,1808.315514505143,1044.035918922333,0,14272
51600711,50441,2494947,1776528,2013-12-31,1332.8645842695348,1579.5401229471825,224.59073890078372,0,14284
51600711,87068,2589749,1805596,2014-12-31,1343.7246741799452,1609.2697101480535,295.07287235528787,0,14649
60236615,-73058,5538462,561393,2014-12-31,749.2616365462735,2353.393719716274,-270.29243422633937,0,7985
50668711,-186663,1030389,97352,2014-06-30,312.01282024942503,1015.0807849624581,-432.0451365308953,0,14610
50662616,21220,797286,613452,2014-06-30,783.2317664650739,892.9087299382843,145.67086187704115,0,14475
